paper,form,label,qid,page,flags
eju-2015-2-science-ja,PHYSICS_JA,問5,q_d49a48f9b11c242ec3058c6e,7,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問6,q_c3216c973bef1d7dfc58fca2,8,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問1,q_f05879ebf2b664213d62f385,9,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問1,q_03ce31aee2cd99fa9f63982f,12,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問3,q_dd6e436983d1ec3963381b25,14,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問1,q_d66c0e8b50123fa751b1b76f,15,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問3,q_4c2d183caa131afac536b26f,17,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問4,q_56a4a5b1f08fdcea046b3181,18,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問6,q_66e8661a733b9c75794d8e5e,20,latex_in_text
eju-2015-2-science-ja,PHYSICS_JA,問1,q_3bce4515b4b0c350d59453eb,21,latex_in_text
eju-2015-2-science-ja,BIOLOGY_JA,問1,q_dd29801ebf76039643ac5b36,38,explicit_figure_reference
eju-2015-2-science-ja,BIOLOGY_JA,問2(1),q_0ef3bb7fff2e696f28bc5034,39,explicit_figure_reference;underline_reference
eju-2015-2-science-ja,BIOLOGY_JA,問2(2),q_0a895c570a5abba59b8513e8,39,explicit_figure_reference;underline_reference
eju-2015-2-science-ja,BIOLOGY_JA,問3,q_2e637c87e958b1c76c7f3f41,40,latex_in_text
eju-2015-2-science-ja,BIOLOGY_JA,問5,q_180647729e244e67508a4509,42,explicit_figure_reference
eju-2015-2-science-ja,BIOLOGY_JA,問6,q_62ac6db5f151e7292c4a368a,43,explicit_figure_reference
eju-2015-2-science-ja,BIOLOGY_JA,問10(2),q_a332386d278a42b330f55127,46,explicit_figure_reference
eju-2015-2-science-ja,BIOLOGY_JA,問12,q_834688260cb6e118f82ce0ab,47,explicit_figure_reference
eju-2015-2-science-ja,BIOLOGY_JA,問13,q_a63c8f97646886d1e1bff001,48,explicit_figure_reference
eju-2015-2-science-ja,BIOLOGY_JA,問14,q_40cc4a4ddb12640720f31a3a,49,explicit_figure_reference
eju-2015-2-science-ja,BIOLOGY_JA,問15,q_7c5293cca651ab391b4824f8,50,explicit_figure_reference
eju-2016-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(2),q_5be24236422bb4cca21fa7ee,3,underline_reference
eju-2016-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(3),q_1c78ef84d00c69348ec6a129,4,underline_reference
eju-2016-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_30e6068d7b0d0e322d3bdf2b,4,underline_reference
eju-2016-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_fc7f696bc65d04d4a9664ad3,5,underline_reference
eju-2016-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(2),q_54f36b8dfbd921b2939e737a,5,underline_reference
eju-2016-1-japan-world-ja,JAPAN_AND_WORLD_JA,問14,q_b6c8d8163cc4ab5a54451740,13,explicit_figure_reference
eju-2016-1-japan-world-ja,JAPAN_AND_WORLD_JA,問17,q_1c30a8ca5b39c282709f3bc4,16,explicit_figure_reference
eju-2016-1-science-ja,PHYSICS_JA,問1,q_55aa7502009df4bfe305a3e3,3,latex_in_text;explicit_figure_reference
eju-2016-1-science-ja,PHYSICS_JA,問2,q_8062e108caefb1dfc518acab,4,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問3,q_a49a0c350afd04dff2975686,5,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問5,q_496acfa70e2e55284524b2cd,7,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問6,q_d0fadca4242354a381496b42,8,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問2,q_046f503855f711c32f632fa1,10,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問3,q_af4bbb80c3c19b00be8cca1c,11,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問2,q_110a3ed1212a1a1b070c67aa,13,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問3,q_a9711f1dad1b46d511e08019,14,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問1,q_c9e59e5572c2d7a1ad3b94dd,15,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問3,q_481a233fbc203c1e6525e2bc,17,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問4,q_857848eaf9b10b7f45aa9ef9,18,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問5,q_2af5250c8bc9b79ad74e6853,19,latex_in_text
eju-2016-1-science-ja,PHYSICS_JA,問6,q_66d349bd3ca7f8331fc291df,20,latex_in_text
eju-2016-1-science-ja,CHEMISTRY_JA,問1,q_4a2ca33b295c13249d1e80e8,25,latex_in_text
eju-2016-1-science-ja,CHEMISTRY_JA,問2,q_195f87970ebbb12bc776e04e,25,latex_in_text
eju-2016-1-science-ja,CHEMISTRY_JA,問4,q_e682ab8b92c2e91fbd7e7bfe,26,latex_in_text
eju-2016-1-science-ja,CHEMISTRY_JA,問6,q_aff668c8578a33c6ace761d9,27,latex_in_text
eju-2016-1-science-ja,CHEMISTRY_JA,問7,q_6abff8acf4b1a50b14096a14,27,latex_in_text
eju-2016-1-science-ja,CHEMISTRY_JA,問8,q_e842e01bdc74381978c389a0,28,latex_in_text
eju-2016-1-science-ja,BIOLOGY_JA,問1,q_812ee16673aa631381699f09,36,latex_in_text;explicit_figure_reference
eju-2016-1-science-ja,BIOLOGY_JA,問2,q_2e843bef78d00c66cdb4bcf4,37,explicit_figure_reference
eju-2016-1-science-ja,BIOLOGY_JA,問3,q_13e8a14d1b70588a25ae7a4e,38,explicit_figure_reference
eju-2016-1-science-ja,BIOLOGY_JA,問7,q_a0fee08fc23b9dcde7ff6a44,41,explicit_figure_reference
eju-2016-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(2),q_39efa776c4092ba0f257b0c2,3,underline_reference
eju-2016-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_ccd92ea5529a96bddb4ec369,4,underline_reference
eju-2016-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_7f576d9552260735384ed8ef,5,underline_reference
eju-2016-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(2),q_df96cfc588c44cc2741b4179,5,underline_reference
eju-2016-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(3),q_edd41a967f456430cb87f6e8,6,underline_reference
eju-2016-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_bb531e2250fa91288ddc9c94,6,underline_reference
eju-2016-2-japan-world-ja,JAPAN_AND_WORLD_JA,問3,q_013984d7bd5fa681db161f74,7,explicit_figure_reference;duplicate_options
eju-2016-2-japan-world-ja,JAPAN_AND_WORLD_JA,問14,q_74f7e2f1e71d37f25c49c404,14,explicit_figure_reference
eju-2016-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_07f74f2da81010247a3b3c6e,1,latex_in_text;guidance_as_question
eju-2016-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_9c63869330a8a9df68e971a9,3,latex_in_text;explicit_figure_reference
eju-2016-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_7e49bc2ce448bbabe7449624,4,latex_in_text
eju-2016-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_01643994a1fe006505e43bcf,6,latex_in_text
eju-2016-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_ff091ddce7ca86bceb801336,7,latex_in_text
eju-2016-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第II問,q_45f3263d109f42e9cbeea8cc,1,guidance_as_question
eju-2016-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_641713b7025114c2ebd82c3e,1,latex_in_text;guidance_as_question
eju-2016-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_3d80285cac5715077255c343,3,latex_in_text;explicit_figure_reference
eju-2016-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_9d8d8b1cb2cc84005d603697,4,latex_in_text
eju-2016-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,IV 問2,q_ef670180e9a9eeab579b509a,12,latex_in_text
eju-2016-2-science-ja,PHYSICS_JA,問2,q_9b2b172f4fd86160c63e89b2,4,latex_in_text
eju-2016-2-science-ja,PHYSICS_JA,問3,q_47d1efeff743f03d712239c5,5,latex_in_text
eju-2016-2-science-ja,PHYSICS_JA,問6,q_39c83cc96e15379cd8df8b12,8,latex_in_text
eju-2016-2-science-ja,PHYSICS_JA,問1,q_7c44ee2758708de52dcfe122,9,latex_in_text
eju-2016-2-science-ja,PHYSICS_JA,問2,q_33ab192334662c5ac0417ed1,10,latex_in_text
eju-2016-2-science-ja,PHYSICS_JA,問1,q_c033d9a21eff1ecfd95ea0bb,12,latex_in_text
eju-2016-2-science-ja,PHYSICS_JA,問2,q_f6bf90e51acbd74287b02fb8,13,latex_in_text;duplicate_options
eju-2016-2-science-ja,PHYSICS_JA,問1,q_a85c29ff34e0a20e2b3a7a79,15,latex_in_text;explicit_figure_reference
eju-2016-2-science-ja,PHYSICS_JA,問2,q_bfb9e67e7fd751e548c92cf9,16,latex_in_text
eju-2016-2-science-ja,PHYSICS_JA,問3,q_98522e7c70b1af1e5d549955,17,latex_in_text
eju-2016-2-science-ja,PHYSICS_JA,問1,q_110367a0acfa271a19f7b77e,21,latex_in_text
eju-2016-2-science-ja,CHEMISTRY_JA,問1,q_02f9d4875b9e539b5505710e,24,latex_in_text
eju-2016-2-science-ja,CHEMISTRY_JA,問2,q_d737828e4b749f6e3d8f65f2,24,latex_in_text
eju-2016-2-science-ja,CHEMISTRY_JA,問4,q_e77cb0a79457a55fbac7a126,25,latex_in_text
eju-2016-2-science-ja,CHEMISTRY_JA,問5,q_e67c9ec9ece788af3bda0d48,25,latex_in_text
eju-2016-2-science-ja,CHEMISTRY_JA,問6,q_dc5d57f66eafcb8abeb46748,26,latex_in_text
eju-2016-2-science-ja,CHEMISTRY_JA,問7,q_64aaa827d85c056164b94ecc,27,latex_in_text
eju-2016-2-science-ja,CHEMISTRY_JA,問8,q_546df0e8391bf504dbec3aea,28,latex_in_text;explicit_figure_reference
eju-2016-2-science-ja,CHEMISTRY_JA,問12,q_b248513ebb9ea1df9c527222,31,latex_in_text
eju-2016-2-science-ja,CHEMISTRY_JA,問13,q_7ae400e4e5b6ace46071d49d,31,latex_in_text
eju-2016-2-science-ja,CHEMISTRY_JA,問15,q_8507e56990ba4c8665225529,32,underline_reference
eju-2016-2-science-ja,BIOLOGY_JA,問5,q_3d4d8b032b5738157a65438f,39,explicit_figure_reference
eju-2016-2-science-ja,BIOLOGY_JA,問6,q_910f92aedeea9d3044dc2b52,40,latex_in_text
eju-2016-2-science-ja,BIOLOGY_JA,問11,q_89f118bfa882d223ccb3208a,44,explicit_figure_reference
eju-2016-2-science-ja,BIOLOGY_JA,問13(2),q_695588ea7f33f9b5898a42c9,47,explicit_figure_reference
eju-2016-2-science-ja,BIOLOGY_JA,問14,q_3dc5d4bb667e8dc7ac60b870,48,explicit_figure_reference
eju-2017-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_8522ca9369f9f017b2a437d7,1,latex_in_text;guidance_as_question
eju-2017-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_d23ea109f7bfc9383d5e2605,3,latex_in_text;explicit_figure_reference
eju-2017-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_26326183dff11af4631bf609,4,latex_in_text
eju-2017-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_1ca8463e2b017cbf1973d7da,5,latex_in_text;explicit_figure_reference;markdown_table
eju-2017-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_95c5f552f7dd91435137172f,6,latex_in_text;explicit_figure_reference
eju-2017-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_7f58b160044c090dab55664a,8,latex_in_text;explicit_figure_reference
eju-2017-1-science-ja,PHYSICS_JA,問3,q_dd632d0d68ae07c5722af897,5,latex_in_text
eju-2017-1-science-ja,PHYSICS_JA,問4,q_1f044ac07c62d8a07f1f04fb,6,latex_in_text
eju-2017-1-science-ja,PHYSICS_JA,問6,q_f2f3deb46801a10614393c7c,8,latex_in_text
eju-2017-1-science-ja,PHYSICS_JA,問2,q_d704f4cc70b4d146c9020e6d,10,latex_in_text
eju-2017-1-science-ja,PHYSICS_JA,問1,q_a0e15600faa17ae803b310c8,12,explicit_figure_reference
eju-2017-1-science-ja,PHYSICS_JA,問2,q_10b017c61756ae2e4afb1150,13,latex_in_text
eju-2017-1-science-ja,PHYSICS_JA,問3,q_a0ab97ceb6deba659905666c,14,latex_in_text
eju-2017-1-science-ja,PHYSICS_JA,問1,q_b6b8e6777748c82718de2a43,15,latex_in_text
eju-2017-1-science-ja,PHYSICS_JA,問2,q_3f2f834479c4077406ddb0a3,16,latex_in_text
eju-2017-1-science-ja,PHYSICS_JA,問4,q_790bfdd921972f5c38eb70fc,18,latex_in_text;duplicate_options
eju-2017-1-science-ja,CHEMISTRY_JA,問1,q_6020558e5bc73214ed2e0440,24,latex_in_text
eju-2017-1-science-ja,CHEMISTRY_JA,問7,q_db692cda35d51c45c8b2d843,27,latex_in_text
eju-2017-1-science-ja,CHEMISTRY_JA,問8,q_cbc726af673ffd0821ae4088,27,latex_in_text
eju-2017-1-science-ja,CHEMISTRY_JA,問9,q_ece44654bc603577499c5faa,28,latex_in_text
eju-2017-1-science-ja,CHEMISTRY_JA,問10,q_628217a2c589b3c1afc120d8,29,explicit_figure_reference
eju-2017-1-science-ja,BIOLOGY_JA,問3,q_7d7cdbf24e0a3462161d60a6,40,raw_html
eju-2017-1-science-ja,BIOLOGY_JA,問5,q_38ba85c27e1cc3275b47e2e6,42,explicit_figure_reference
eju-2017-1-science-ja,BIOLOGY_JA,問7,q_8971a39e8be9b5d7d877dfce,44,explicit_figure_reference
eju-2017-1-science-ja,BIOLOGY_JA,問8,q_6d1834a0a67205c68622e7b4,45,explicit_figure_reference
eju-2017-1-science-ja,BIOLOGY_JA,問9,q_ca1371f4d2a78d7d50b7bcac,46,explicit_figure_reference
eju-2017-1-science-ja,BIOLOGY_JA,問15,q_55d8eb28c441145be1fb3e96,49,explicit_figure_reference
eju-2017-1-science-ja,BIOLOGY_JA,問17,q_b3f3e28c615ba15bd32875a9,50,explicit_figure_reference
eju-2017-1-science-ja,BIOLOGY_JA,問18,q_81c3c408990de25a60c2a18a,51,explicit_figure_reference
eju-2017-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(1),q_f65d54c4ff1239c3afc451fd,3,underline_reference
eju-2017-2-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_ee0c3cd6bd6758b42e3e5be9,5,underline_reference
eju-2017-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_956ed5d905725d0306eae2ef,6,underline_reference
eju-2017-2-japan-world-ja,JAPAN_AND_WORLD_JA,問3,q_379fa969b2cfdf088363127f,8,explicit_figure_reference
eju-2017-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_20741ba7389f767295ba8879,1,latex_in_text;guidance_as_question
eju-2017-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_ce4f52372f11844503689468,3,latex_in_text;explicit_figure_reference
eju-2017-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_1b660b17d3116345e5702e42,5,latex_in_text
eju-2017-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_f14dbb2e878c887c28778f94,7,latex_in_text
eju-2017-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_1777a1ed140eaf76825d0382,9,latex_in_text;explicit_figure_reference
eju-2017-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_2465cfc7aca36c23994a1de3,13,latex_in_text
eju-2017-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_ad0fb7f540c2bae99f69e73b,1,latex_in_text;guidance_as_question
eju-2017-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_16ac6543a3eaec38c993e2a5,3,latex_in_text;explicit_figure_reference
eju-2017-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_0c0d9b80b8598aaaf00cd1dd,5,latex_in_text
eju-2017-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_33a04d52c5b497ceb774243f,7,latex_in_text
eju-2017-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_983e9fc0ea4015a9b0f9cdb4,9,latex_in_text;explicit_figure_reference
eju-2017-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_1cc40b97417c2f802a5b7543,13,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問1,q_72ea82c1309c233c1de46301,3,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問3,q_30979a7fa3d2f1554a2aa6df,5,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問5,q_8916e6b044bac90d8e174637,7,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問6,q_e40ff27149c3b54491b6a00d,8,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問2,q_063f79acad2acc71d6d1b14e,10,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問3,q_39ba9e3d832855bc034c2888,11,latex_in_text;explicit_figure_reference
eju-2017-2-science-ja,PHYSICS_JA,問1,q_3a35ba3e57a6f34e4dd2fd41,12,explicit_figure_reference
eju-2017-2-science-ja,PHYSICS_JA,問2,q_e90f38908f13fc3481b74d5d,13,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問1,q_5ded5cb8f707ff614a25e1b5,15,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問3,q_cafec2d5783dda5ecb8075ab,17,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問4,q_77d7a66ec638893413700f5e,18,latex_in_text
eju-2017-2-science-ja,PHYSICS_JA,問5,q_3a40517d68671cbbfc6fb854,19,latex_in_text
eju-2018-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(1),q_6cb325361a73567d146cca9e,2,underline_reference
eju-2018-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(3),q_b03174a48cb29119ea8e78ad,4,underline_reference
eju-2018-1-japan-world-ja,JAPAN_AND_WORLD_JA,問1(4),q_0b4badf3a787b02cd9aa1a60,4,underline_reference
eju-2018-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(2),q_41f3aedf7ea9ede61371cc8f,6,latex_in_text;underline_reference
eju-2018-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(3),q_5d6b62bc3e46ed09f8b31c90,6,latex_in_text;underline_reference
eju-2018-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_819d129f375144515332973e,7,latex_in_text;underline_reference
eju-2018-1-japan-world-ja,JAPAN_AND_WORLD_JA,問8,q_7d7c429b955a7f5f44bb46cc,12,explicit_figure_reference
eju-2018-1-japan-world-ja,JAPAN_AND_WORLD_JA,問15,q_aef522566fd98f30801670c5,16,explicit_figure_reference
eju-2018-1-japan-world-ja,JAPAN_AND_WORLD_JA,問18,q_b7192cf96ae76ac1b05da637,17,explicit_figure_reference
eju-2018-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_272697a35e95ddd82d408077,3,latex_in_text;explicit_figure_reference
eju-2018-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_b4c6d0edeb0e2b8523f77597,5,latex_in_text
eju-2018-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_e0ce5ccc2eead65e670c905d,3,latex_in_text;explicit_figure_reference
eju-2018-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_57977cb675cab89672500078,5,latex_in_text;explicit_figure_reference;markdown_table
eju-2018-1-science-ja,PHYSICS_JA,問3,q_5e28944f038b6567884122af,5,latex_in_text
eju-2018-1-science-ja,PHYSICS_JA,問4,q_8e3f92da78afc3256c4a089a,6,latex_in_text
eju-2018-1-science-ja,PHYSICS_JA,問2,q_c3082c3106adb11c1a39c16f,10,latex_in_text
eju-2018-1-science-ja,PHYSICS_JA,問3,q_0114d33dfe8ad73ff9e2be30,11,latex_in_text
eju-2018-1-science-ja,PHYSICS_JA,問3,q_2c8e7580ac7d8d0de4896652,14,latex_in_text
eju-2018-1-science-ja,PHYSICS_JA,問1,q_f3d268404686149f451f9cdb,15,latex_in_text
eju-2018-1-science-ja,PHYSICS_JA,問2,q_89526e8954649a2d66126a94,16,latex_in_text
eju-2018-1-science-ja,PHYSICS_JA,問6,q_3a9507757caf75cbdae64a9a,20,latex_in_text
eju-2018-2-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_313b29212eadfb1332350f7c,4,underline_reference
eju-2018-2-japan-world-ja,JAPAN_AND_WORLD_JA,問3,q_d9e8c6475e3dcc6ec30b2a23,6,explicit_figure_reference
eju-2018-2-japan-world-ja,JAPAN_AND_WORLD_JA,問9,q_4f3776864ddb62b9cc7fcd35,10,explicit_figure_reference
eju-2018-2-japan-world-ja,JAPAN_AND_WORLD_JA,問15,q_8e84c659a2d7dba414f20de8,13,explicit_figure_reference
eju-2018-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_0f561eb8458679496e081e89,1,latex_in_text;guidance_as_question
eju-2018-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_42fd7b336e3720b0a7bbb3ba,3,latex_in_text;explicit_figure_reference
eju-2018-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_1604e6927142cca4b7a2d4be,4,latex_in_text
eju-2018-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_677d7ad45c69b34b79c82121,5,latex_in_text
eju-2018-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_9c229f1dd34ce9d2766e5b39,6,latex_in_text
eju-2018-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_e3b0ac6f18384c80f3a6d7de,8,latex_in_text
eju-2018-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_a62699b5fb709714752c1f32,1,latex_in_text;guidance_as_question
eju-2018-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_96b36f38d444c7142294219a,3,latex_in_text;explicit_figure_reference
eju-2018-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_2b1b3c02cc7c3b86e497072f,4,latex_in_text
eju-2018-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_57f8a12aa5a98e836e551434,5,latex_in_text
eju-2018-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_7b954e4bbd7a646c8fce82f5,6,latex_in_text
eju-2018-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_4984edd50b47fefc90c73844,9,latex_in_text;explicit_figure_reference
eju-2018-2-science-ja,PHYSICS_JA,問2,q_afbb15b2de5803614cd461fd,4,latex_in_text
eju-2018-2-science-ja,PHYSICS_JA,問3,q_caf2c6f41207e807b5152b8d,5,latex_in_text
eju-2018-2-science-ja,PHYSICS_JA,問5,q_dc7013274a78e3b6bdd4bb7b,7,latex_in_text
eju-2018-2-science-ja,PHYSICS_JA,問6,q_d6a407601faec5a2992b29cd,8,latex_in_text
eju-2018-2-science-ja,PHYSICS_JA,問2,q_23c6f601a912835c2ed27182,10,latex_in_text
eju-2018-2-science-ja,PHYSICS_JA,問1,q_ce67dbf87cac6fcb5b3e13de,12,explicit_figure_reference
eju-2018-2-science-ja,PHYSICS_JA,問2,q_3f98b7ed1cd5380a4fc37080,13,latex_in_text
eju-2018-2-science-ja,PHYSICS_JA,問3,q_c9f1efe6a9c912a35971c27d,14,latex_in_text
eju-2018-2-science-ja,PHYSICS_JA,問1,q_902986f4cafb79f2b80ce4fc,15,latex_in_text
eju-2018-2-science-ja,PHYSICS_JA,問1,q_6e67df0f5dedd20d35644be6,21,latex_in_text
eju-2018-2-science-ja,CHEMISTRY_JA,問6,q_f1fa9d793664f6c4a4eac15f,26,latex_in_text;underline_reference
eju-2018-2-science-ja,BIOLOGY_JA,問4,q_5669c73609c4249c4d2d3731,42,explicit_figure_reference
eju-2018-2-science-ja,BIOLOGY_JA,問7(1),q_0d979a87584f8b5769742615,45,explicit_figure_reference
eju-2018-2-science-ja,BIOLOGY_JA,問7(2),q_8a6873644116eefd93c4b675,45,explicit_figure_reference
eju-2018-2-science-ja,BIOLOGY_JA,問8,q_2127014067536f0227070de2,46,explicit_figure_reference
eju-2018-2-science-ja,BIOLOGY_JA,問10,q_b2ed5c93370f6e6c269cc188,48,explicit_figure_reference
eju-2018-2-science-ja,BIOLOGY_JA,問11(1),q_206288cbf7c80ae21852709b,49,explicit_figure_reference
eju-2018-2-science-ja,BIOLOGY_JA,問11(2),q_ed912f67aafa70829fbac8f3,50,explicit_figure_reference
eju-2018-2-science-ja,BIOLOGY_JA,問12,q_b30458906e2ed5e2acdfc5be,51,explicit_figure_reference
eju-2018-2-science-ja,BIOLOGY_JA,問14,q_d9ce460ca292ab92df46ce0f,53,latex_in_text;explicit_figure_reference
eju-2019-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(1),q_3149fc8b8ad3200064ad9b1e,5,underline_reference
eju-2019-1-japan-world-ja,JAPAN_AND_WORLD_JA,問2(4),q_fea17b06377e4e571a89094f,7,underline_reference
eju-2019-1-japan-world-ja,JAPAN_AND_WORLD_JA,問4,q_9d16b9eeb4c48b0cc4cc8381,9,latex_in_text;explicit_figure_reference
eju-2019-1-japan-world-ja,JAPAN_AND_WORLD_JA,問13,q_6848b63a5f19b2e6d45a2f3e,14,explicit_figure_reference
eju-2019-1-science-ja,PHYSICS_JA,問1,q_9f799ce2bc19ab0cade66701,4,latex_in_text
eju-2019-1-science-ja,PHYSICS_JA,問2,q_b3819f16355bcd123ab06277,5,latex_in_text
eju-2019-1-science-ja,PHYSICS_JA,問4,q_ac4250176305b85bf8e78e4c,7,latex_in_text
eju-2019-1-science-ja,PHYSICS_JA,問5,q_7503f9386427b4d044b2b2d3,8,latex_in_text
eju-2019-1-science-ja,PHYSICS_JA,問6,q_bd447ca4370acc9026096671,9,latex_in_text
eju-2019-1-science-ja,PHYSICS_JA,問1,q_35f7b58d7eef1a000d3f7a0d,10,latex_in_text
eju-2019-1-science-ja,PHYSICS_JA,問2,q_a21068861ffe68c5ee737517,11,latex_in_text
eju-2019-1-science-ja,PHYSICS_JA,問2,q_bafae2f6c1c035872639cedb,14,latex_in_text
eju-2019-1-science-ja,PHYSICS_JA,問1,q_3aa846c97abf6af22adb6178,16,latex_in_text
eju-2019-1-science-ja,PHYSICS_JA,問1,q_51a707e1c0313174c56e8d6c,22,latex_in_text
eju-2019-1-science-ja,CHEMISTRY_JA,問3,q_7275f0a17b52c7579ca5277b,27,latex_in_text
eju-2019-1-science-ja,CHEMISTRY_JA,問10,q_84c6debe67309f75ead008ee,31,explicit_figure_reference
eju-2019-1-science-ja,BIOLOGY_JA,問3,q_023c80e3b45c4274db10ab1d,43,explicit_figure_reference
eju-2019-1-science-ja,BIOLOGY_JA,問7,q_8a5b53e1a0d0099818811611,47,explicit_figure_reference
eju-2019-1-science-ja,BIOLOGY_JA,問9,q_2072c97e35d9bd928519bfab,49,explicit_figure_reference
